Id,State,Country,Lat,Long,temp,min,max,dewp,prcp,fog
9906,Reunion,France,-21.1351,55.2471,62.5,41,84.2,,99.99,1
9907,Reunion,France,-21.1351,55.2471,65.4,41,87.8,,0,0
9908,Reunion,France,-21.1351,55.2471,77.7,,86,74.2,99.99,1
9909,Reunion,France,-21.1351,55.2471,50.8,41,80.6,,99.99,1
9910,Reunion,France,-21.1351,55.2471,72.7,,84.2,,0,0
9911,Reunion,France,-21.1351,55.2471,78.8,73.4,82.4,73.3,99.99,1
9912,Reunion,France,-21.1351,55.2471,79.3,71.6,84.2,69.7,0,0
9913,Reunion,France,-21.1351,55.2471,79.2,75.2,84.2,72,99.99,1
9914,Reunion,France,-21.1351,55.2471,79.2,75.2,84.2,73.2,99.99,1
9915,Reunion,France,-21.1351,55.2471,79.5,75.2,86,70.5,0,0
9916,Reunion,France,-21.1351,55.2471,77.5,71.6,84.2,65.1,0,0
9917,Reunion,France,-21.1351,55.2471,77.5,71.6,84.2,61.4,0,0
9918,Reunion,France,-21.1351,55.2471,78.2,71.6,84.2,66.3,99.99,1
9919,Reunion,France,-21.1351,55.2471,79.5,71.6,86,68,0,0
9920,Reunion,France,-21.1351,55.2471,79.8,77,84.2,72.7,99.99,1
9921,Reunion,France,-21.1351,55.2471,70.8,42.8,82.4,70.6,99.99,1
9952,Saint Barthelemy,France,17.9,-62.8333,78.7,74.5,83.7,69.6,0.02,1
9953,Saint Barthelemy,France,17.9,-62.8333,77.9,74.3,83.5,72.5,0.13,1
9954,Saint Barthelemy,France,17.9,-62.8333,79.5,75.2,84.2,71.6,0.66,1
9955,Saint Barthelemy,France,17.9,-62.8333,79.3,77,84.2,71.3,0,1
9956,Saint Barthelemy,France,17.9,-62.8333,78.5,75.2,82.4,72.6,0.24,1
9957,Saint Barthelemy,France,17.9,-62.8333,79.1,75.2,86,72.1,0.17,1
9958,Saint Barthelemy,France,17.9,-62.8333,78.8,74.5,85.6,73.3,0.27,1
9959,Saint Barthelemy,France,17.9,-62.8333,79.5,73.4,84.2,72.8,0.7,1
9960,Saint Barthelemy,France,17.9,-62.8333,79.3,73.4,86,72.7,0,0
9961,Saint Barthelemy,France,17.9,-62.8333,80.2,73.6,86.5,71.9,0,0
9962,Saint Barthelemy,France,17.9,-62.8333,79.6,75.6,87.4,71.1,0,0
9963,Saint Barthelemy,France,17.9,-62.8333,80.7,75.9,86.4,70.9,0,0
9964,Saint Barthelemy,France,17.9,-62.8333,80.5,75.9,86.7,71.4,0,0
9965,Saint Barthelemy,France,17.9,-62.8333,79.8,75.9,86.9,70,0,1
9966,Saint Barthelemy,France,17.9,-62.8333,79.3,75.4,86.7,71.6,0.16,1
9967,Saint Barthelemy,France,17.9,-62.8333,80.4,75.4,85.6,70.9,0.07,1
9968,Saint Barthelemy,France,17.9,-62.8333,79.8,73.4,85.8,70.7,0.11,1
9969,Saint Barthelemy,France,17.9,-62.8333,79.5,73.4,84.6,68.2,0.05,1
9970,Saint Barthelemy,France,17.9,-62.8333,78.6,73.4,86,70.2,0.12,1
9971,Saint Barthelemy,France,17.9,-62.8333,79.5,72.1,85.8,70.2,0.41,1
9972,Saint Barthelemy,France,17.9,-62.8333,80.3,76.6,85.3,68.9,0,1
9973,Saint Barthelemy,France,17.9,-62.8333,77.5,74.3,86,69.8,0.14,1
9974,Saint Barthelemy,France,17.9,-62.8333,79.1,76.6,84.2,68.1,0.1,1
9975,Saint Barthelemy,France,17.9,-62.8333,78.6,73,85.3,69.7,0.14,1
9976,Saint Barthelemy,France,17.9,-62.8333,77.7,73,84,70.7,0.44,1
9977,Saint Barthelemy,France,17.9,-62.8333,78.5,73,83.1,69.9,0.02,1
9978,Saint Barthelemy,France,17.9,-62.8333,78.6,76.3,82.4,69.4,0.06,1
9979,Saint Barthelemy,France,17.9,-62.8333,79.2,75.2,86,69.4,0.01,1
9980,Saint Barthelemy,France,17.9,-62.8333,78.8,74.1,85.3,68.9,0.17,1
9981,Saint Barthelemy,France,17.9,-62.8333,79.3,74.1,84.7,67.3,0.06,1
9982,Saint Barthelemy,France,17.9,-62.8333,78.1,73.4,84.9,67.3,0,1
9983,Saint Barthelemy,France,17.9,-62.8333,78.2,71.8,85.6,68.8,0,1
9984,Saint Barthelemy,France,17.9,-62.8333,80,76.6,86,69.9,0.05,0
9985,Saint Barthelemy,France,17.9,-62.8333,79.3,73.2,86.5,68.5,0,0
9986,Saint Barthelemy,France,17.9,-62.8333,79.6,73.2,87.1,70.7,0,0
9987,Saint Barthelemy,France,17.9,-62.8333,77.3,73.4,80.6,70.6,0.19,1
9988,Saint Barthelemy,France,17.9,-62.8333,78.9,73.4,84.7,66.9,0.09,0
9989,Saint Barthelemy,France,17.9,-62.8333,79.4,75.2,86,70.4,0.02,1
9990,Saint Barthelemy,France,17.9,-62.8333,79.6,74.1,86.2,71.4,0,1
9991,Saint Barthelemy,France,17.9,-62.8333,78.9,73,86.9,70.9,0.13,1
9992,Saint Barthelemy,France,17.9,-62.8333,79.3,75.2,86,67.9,0,0
9993,Saint Barthelemy,France,17.9,-62.8333,79.7,74.7,85.5,67.7,0,1
9994,Saint Barthelemy,France,17.9,-62.8333,79.6,75.9,85.3,68.7,0,1
9995,Saint Barthelemy,France,17.9,-62.8333,80.3,75.9,85.5,69.2,0,0
9996,Saint Barthelemy,France,17.9,-62.8333,80,76.8,85.8,69.2,0,1
9997,Saint Barthelemy,France,17.9,-62.8333,79.3,74.5,86.2,70.3,0.07,1
9998,Saint Barthelemy,France,17.9,-62.8333,79.5,76.5,86,67.5,0.14,0
9999,Saint Barthelemy,France,17.9,-62.8333,78.7,75.2,84.2,66.6,0,1
10000,Saint Barthelemy,France,17.9,-62.8333,79.9,77,86,66.7,0,0
10001,Saint Barthelemy,France,17.9,-62.8333,80,76.5,85.3,68.1,0,0
10002,Saint Barthelemy,France,17.9,-62.8333,79.7,76.3,85.6,68.7,0,0
10003,Saint Barthelemy,France,17.9,-62.8333,79.5,73.4,86,70.7,0,1
10004,Saint Barthelemy,France,17.9,-62.8333,78.2,71.6,84.2,70.9,0.16,1
10005,Saint Barthelemy,France,17.9,-62.8333,78.3,73.4,82.4,67,0.03,1
10006,Saint Barthelemy,France,17.9,-62.8333,78.7,71.6,84.2,68.6,0.02,1
10007,Saint Barthelemy,France,17.9,-62.8333,79.1,73.4,86,70.4,0.08,1
10008,Saint Barthelemy,France,17.9,-62.8333,81.2,73.8,86.5,68.9,0,1
10009,Saint Barthelemy,France,17.9,-62.8333,80.2,74.5,86.9,68.9,0.05,1
10010,Saint Barthelemy,France,17.9,-62.8333,78.9,72.9,86.5,67.8,0.07,1
10011,Saint Barthelemy,France,17.9,-62.8333,76.2,71.6,82.4,68.7,0.61,1
10012,Saint Barthelemy,France,17.9,-62.8333,77.4,71.1,83.5,70.1,0.67,1
10013,Saint Barthelemy,France,17.9,-62.8333,79,74.7,84.2,68.6,0.17,1
10014,Saint Barthelemy,France,17.9,-62.8333,79.1,73.8,84.7,67.8,0.02,1
10045,St Martin,France,18.0708,-63.0501,78.7,74.5,83.7,69.6,0.02,1
10046,St Martin,France,18.0708,-63.0501,77.9,74.3,83.5,72.5,0.13,1
10047,St Martin,France,18.0708,-63.0501,79.5,75.2,84.2,71.6,0.66,1
10048,St Martin,France,18.0708,-63.0501,79.3,77,84.2,71.3,0,1
10049,St Martin,France,18.0708,-63.0501,78.5,75.2,82.4,72.6,0.24,1
10050,St Martin,France,18.0708,-63.0501,79.1,75.2,86,72.1,0.17,1
10051,St Martin,France,18.0708,-63.0501,78.8,74.5,85.6,73.3,0.27,1
10052,St Martin,France,18.0708,-63.0501,79.5,73.4,84.2,72.8,0.7,1
10053,St Martin,France,18.0708,-63.0501,79.3,73.4,86,72.7,0,0
10054,St Martin,France,18.0708,-63.0501,80.2,73.6,86.5,71.9,0,0
10055,St Martin,France,18.0708,-63.0501,79.6,75.6,87.4,71.1,0,0
10056,St Martin,France,18.0708,-63.0501,80.7,75.9,86.4,70.9,0,0
10057,St Martin,France,18.0708,-63.0501,80.5,75.9,86.7,71.4,0,0
10058,St Martin,France,18.0708,-63.0501,79.8,75.9,86.9,70,0,1
10059,St Martin,France,18.0708,-63.0501,79.3,75.4,86.7,71.6,0.16,1
10060,St Martin,France,18.0708,-63.0501,80.4,75.4,85.6,70.9,0.07,1
10061,St Martin,France,18.0708,-63.0501,79.8,73.4,85.8,70.7,0.11,1
10062,St Martin,France,18.0708,-63.0501,79.5,73.4,84.6,68.2,0.05,1
10063,St Martin,France,18.0708,-63.0501,78.6,73.4,86,70.2,0.12,1
10064,St Martin,France,18.0708,-63.0501,79.5,72.1,85.8,70.2,0.41,1
10065,St Martin,France,18.0708,-63.0501,80.3,76.6,85.3,68.9,0,1
10066,St Martin,France,18.0708,-63.0501,77.5,74.3,86,69.8,0.14,1
10067,St Martin,France,18.0708,-63.0501,79.1,76.6,84.2,68.1,0.1,1
10068,St Martin,France,18.0708,-63.0501,78.6,73,85.3,69.7,0.14,1
10069,St Martin,France,18.0708,-63.0501,77.7,73,84,70.7,0.44,1
10070,St Martin,France,18.0708,-63.0501,78.5,73,83.1,69.9,0.02,1
10071,St Martin,France,18.0708,-63.0501,78.6,76.3,82.4,69.4,0.06,1
10072,St Martin,France,18.0708,-63.0501,79.2,75.2,86,69.4,0.01,1
10073,St Martin,France,18.0708,-63.0501,78.8,74.1,85.3,68.9,0.17,1
10074,St Martin,France,18.0708,-63.0501,79.3,74.1,84.7,67.3,0.06,1
10075,St Martin,France,18.0708,-63.0501,78.1,73.4,84.9,67.3,0,1
10076,St Martin,France,18.0708,-63.0501,78.2,71.8,85.6,68.8,0,1
10077,St Martin,France,18.0708,-63.0501,80,76.6,86,69.9,0.05,0
10078,St Martin,France,18.0708,-63.0501,79.3,73.2,86.5,68.5,0,0
10079,St Martin,France,18.0708,-63.0501,79.6,73.2,87.1,70.7,0,0
10080,St Martin,France,18.0708,-63.0501,77.3,73.4,80.6,70.6,0.19,1
10081,St Martin,France,18.0708,-63.0501,78.9,73.4,84.7,66.9,0.09,0
10082,St Martin,France,18.0708,-63.0501,79.4,75.2,86,70.4,0.02,1
10083,St Martin,France,18.0708,-63.0501,79.6,74.1,86.2,71.4,0,1
10084,St Martin,France,18.0708,-63.0501,78.9,73,86.9,70.9,0.13,1
10085,St Martin,France,18.0708,-63.0501,79.3,75.2,86,67.9,0,0
10086,St Martin,France,18.0708,-63.0501,79.7,74.7,85.5,67.7,0,1
10087,St Martin,France,18.0708,-63.0501,79.6,75.9,85.3,68.7,0,1
10088,St Martin,France,18.0708,-63.0501,80.3,75.9,85.5,69.2,0,0
10089,St Martin,France,18.0708,-63.0501,80,76.8,85.8,69.2,0,1
10090,St Martin,France,18.0708,-63.0501,79.3,74.5,86.2,70.3,0.07,1
10091,St Martin,France,18.0708,-63.0501,79.5,76.5,86,67.5,0.14,0
10092,St Martin,France,18.0708,-63.0501,78.7,75.2,84.2,66.6,0,1
10093,St Martin,France,18.0708,-63.0501,79.9,77,86,66.7,0,0
10094,St Martin,France,18.0708,-63.0501,80,76.5,85.3,68.1,0,0
10095,St Martin,France,18.0708,-63.0501,79.7,76.3,85.6,68.7,0,0
10096,St Martin,France,18.0708,-63.0501,79.5,73.4,86,70.7,0,1
10097,St Martin,France,18.0708,-63.0501,78.2,71.6,84.2,70.9,0.16,1
10098,St Martin,France,18.0708,-63.0501,78.3,73.4,82.4,67,0.03,1
10099,St Martin,France,18.0708,-63.0501,78.7,71.6,84.2,68.6,0.02,1
10100,St Martin,France,18.0708,-63.0501,79.1,73.4,86,70.4,0.08,1
10101,St Martin,France,18.0708,-63.0501,81.2,73.8,86.5,68.9,0,1
10102,St Martin,France,18.0708,-63.0501,80.2,74.5,86.9,68.9,0.05,1
10103,St Martin,France,18.0708,-63.0501,78.9,72.9,86.5,67.8,0.07,1
10104,St Martin,France,18.0708,-63.0501,76.2,71.6,82.4,68.7,0.61,1
10105,St Martin,France,18.0708,-63.0501,77.4,71.1,83.5,70.1,0.67,1
10106,St Martin,France,18.0708,-63.0501,79,74.7,84.2,68.6,0.17,1
10107,St Martin,France,18.0708,-63.0501,79.1,73.8,84.7,67.8,0.02,1
10138,,French Guiana,3.9339,-53.1258,77.6,69.4,86,70.1,0,0
10139,,French Guiana,3.9339,-53.1258,75.7,65.5,87.8,68.1,0.01,0
10140,,French Guiana,3.9339,-53.1258,76.5,68,87.1,70.8,0.01,1
10141,,French Guiana,3.9339,-53.1258,75.6,,87.6,73.9,0.16,1
10142,,French Guiana,3.9339,-53.1258,75.2,,82.4,74.4,1.18,1
10143,,French Guiana,3.9339,-53.1258,78.5,73.4,86,74.6,0.94,1
10144,,French Guiana,3.9339,-53.1258,81.4,76.8,86.7,75.3,0,0
10145,,French Guiana,3.9339,-53.1258,82.5,78.8,87.3,74.7,0,0
10146,,French Guiana,3.9339,-53.1258,77.7,,87.4,75,0,1
10147,,French Guiana,3.9339,-53.1258,78.2,,86.2,73.5,1.1,1
10148,,French Guiana,3.9339,-53.1258,79.8,71.6,87.8,71.5,0,0
10149,,French Guiana,3.9339,-53.1258,78.1,68,87.6,69.7,0.01,0
10150,,French Guiana,3.9339,-53.1258,78,71.6,86.9,72.2,0,0
10151,,French Guiana,3.9339,-53.1258,81,77,86,73.3,0.03,1
10152,,French Guiana,3.9339,-53.1258,81,75.2,86.2,72,0,0
10153,,French Guiana,3.9339,-53.1258,80.3,75.2,86,70.2,0.02,0
10154,,French Guiana,3.9339,-53.1258,80.4,76.5,86.4,69.8,0.04,0
10155,,French Guiana,3.9339,-53.1258,80,74.8,86.5,72.5,0.08,1
10156,,French Guiana,3.9339,-53.1258,81.4,78.3,86,70.5,0.16,0
10157,,French Guiana,3.9339,-53.1258,77.7,48.2,86.7,73.9,0.12,1
10158,,French Guiana,3.9339,-53.1258,78.6,,84.6,74,0.67,1
10159,,French Guiana,3.9339,-53.1258,79.7,75,86,71.9,0.03,1
10160,,French Guiana,3.9339,-53.1258,79.3,73.2,85.3,72.1,0.08,1
10161,,French Guiana,3.9339,-53.1258,79.9,73.4,86,71.6,0.03,0
10162,,French Guiana,3.9339,-53.1258,79.5,75.2,86,72.8,0.03,1
10163,,French Guiana,3.9339,-53.1258,78.7,74.7,86,73.8,0.47,1
10164,,French Guiana,3.9339,-53.1258,81.2,77,87.8,72.8,0.28,0
10165,,French Guiana,3.9339,-53.1258,81.2,78.3,87.3,72.5,0.01,0
10166,,French Guiana,3.9339,-53.1258,80.7,78.1,86.5,71.2,0,0
10167,,French Guiana,3.9339,-53.1258,79.9,73.4,86,70.1,0.12,1
10168,,French Guiana,3.9339,-53.1258,79.8,73.4,86,71.4,0,0
10169,,French Guiana,3.9339,-53.1258,79.7,74.3,87.8,74.4,0.2,1
10170,,French Guiana,3.9339,-53.1258,81.4,78.8,87.3,74.5,0.02,1
10171,,French Guiana,3.9339,-53.1258,80.3,,86.5,74.5,0.08,1
10172,,French Guiana,3.9339,-53.1258,80.1,74.8,86,72.5,0.08,1
10173,,French Guiana,3.9339,-53.1258,78.1,69.8,86,70,0,0
10174,,French Guiana,3.9339,-53.1258,76.3,69.8,86,69.3,0.01,1
10175,,French Guiana,3.9339,-53.1258,78.5,71.6,85.8,69.9,0.01,1
10176,,French Guiana,3.9339,-53.1258,76.8,68,86,70.5,0,0
10177,,French Guiana,3.9339,-53.1258,80.9,76.5,86,71.9,0,1
10178,,French Guiana,3.9339,-53.1258,79.5,73.4,86.5,73,0.04,1
10179,,French Guiana,3.9339,-53.1258,79.4,74.8,87.1,73,0.2,1
10180,,French Guiana,3.9339,-53.1258,81.4,73.4,87.8,71.7,0,0
10181,,French Guiana,3.9339,-53.1258,81.2,75.2,87.8,71.2,0.02,1
10182,,French Guiana,3.9339,-53.1258,81,76.5,88.2,70.6,0.01,1
10183,,French Guiana,3.9339,-53.1258,81,75,87.8,72.4,0,0
10184,,French Guiana,3.9339,-53.1258,81.2,74.3,88.2,71.4,0.01,0
10185,,French Guiana,3.9339,-53.1258,81.1,73,87.8,71,0,0
10186,,French Guiana,3.9339,-53.1258,81.4,77,88.2,69.3,0,0
10187,,French Guiana,3.9339,-53.1258,78.2,69.8,87.8,68.5,0,0
10188,,French Guiana,3.9339,-53.1258,78,68.7,88.2,69.6,0,0
10189,,French Guiana,3.9339,-53.1258,78.8,69.8,88.5,71,0,0
10190,,French Guiana,3.9339,-53.1258,83.1,78.8,89.2,72.2,0,0
10191,,French Guiana,3.9339,-53.1258,81.5,74.8,88.7,71.8,0,0
10192,,French Guiana,3.9339,-53.1258,81,73.9,89.6,73.4,0.02,0
10193,,French Guiana,3.9339,-53.1258,79.7,71.2,89.4,72,0,0
10194,,French Guiana,3.9339,-53.1258,78.2,74.5,88.5,73.9,0.51,1
10195,,French Guiana,3.9339,-53.1258,82.2,78.6,87.8,73,0.51,0
10196,,French Guiana,3.9339,-53.1258,79.6,74.8,87.4,73.3,0,1
10197,,French Guiana,3.9339,-53.1258,80.3,74.3,87.8,72.7,0.2,1
10198,,French Guiana,3.9339,-53.1258,79.6,73.2,88.2,73.2,0.16,1
10199,,French Guiana,3.9339,-53.1258,77.4,72.3,87.3,73,0.08,1
10200,,French Guiana,3.9339,-53.1258,79.5,,84.9,72.4,0.08,1
10231,,Gabon,-0.8037,11.6094,82.1,72.9,87.8,76.5,0,1
10232,,Gabon,-0.8037,11.6094,81.9,72.1,87.8,75.6,0,1
10233,,Gabon,-0.8037,11.6094,82.3,77,88,75.9,0,0
10234,,Gabon,-0.8037,11.6094,81.7,73.4,89.6,74.4,0,0
10235,,Gabon,-0.8037,11.6094,86.1,75.2,95,77.6,0,0
10236,,Gabon,-0.8037,11.6094,82.3,73.4,89.6,74.7,0,1
10237,,Gabon,-0.8037,11.6094,79.4,70.7,86,73.3,0,1
10238,,Gabon,-0.8037,11.6094,79.2,70,86,73.7,0,1
10239,,Gabon,-0.8037,11.6094,80.3,72,86,73.7,0,1
10240,,Gabon,-0.8037,11.6094,80.5,71.6,86.2,73.7,0,0
10241,,Gabon,-0.8037,11.6094,81.6,75.2,89.6,75,0,0
10242,,Gabon,-0.8037,11.6094,88.1,72.5,95,77.3,0,0
10243,,Gabon,-0.8037,11.6094,80.8,70,87.8,73.5,0,0
10244,,Gabon,-0.8037,11.6094,80.3,69.8,89.6,73,0,0
10245,,Gabon,-0.8037,11.6094,80.2,70.5,89.6,73.3,0,1
10246,,Gabon,-0.8037,11.6094,79.4,71.1,86,73.2,0.12,0
10247,,Gabon,-0.8037,11.6094,80.5,69.3,86,73.6,0,0
10248,,Gabon,-0.8037,11.6094,78.1,71.8,82.4,74,99.99,1
10249,,Gabon,-0.8037,11.6094,81.3,73.4,89.6,74.7,0,0
10250,,Gabon,-0.8037,11.6094,84.2,73.4,91.4,74.8,0,0
10251,,Gabon,-0.8037,11.6094,78.9,75.2,82.4,73.6,0,1
10252,,Gabon,-0.8037,11.6094,78.7,69.4,86,73.2,0,1
10253,,Gabon,-0.8037,11.6094,81.5,73.4,87.8,73.8,0,0
10254,,Gabon,-0.8037,11.6094,81.8,71.6,87.8,74.2,0,0
10255,,Gabon,-0.8037,11.6094,86.9,75.2,95,78,0,0
10256,,Gabon,-0.8037,11.6094,80.5,72,87.8,74.7,0,0
10257,,Gabon,-0.8037,11.6094,71.7,69.8,73.8,70.5,0.12,1
10258,,Gabon,-0.8037,11.6094,80.7,68,87.8,72.6,0,1
10259,,Gabon,-0.8037,11.6094,81.2,71.6,84.7,74.2,0,1
10260,,Gabon,-0.8037,11.6094,79.8,67.8,89.6,72.6,0,1
10261,,Gabon,-0.8037,11.6094,82.9,73,87.8,74.3,0,1
10262,,Gabon,-0.8037,11.6094,81.4,71.6,86.4,74.7,0,1
10263,,Gabon,-0.8037,11.6094,82.9,70,91.4,76.6,0,0
10264,,Gabon,-0.8037,11.6094,83.8,75.2,89.6,77,0,0
10265,,Gabon,-0.8037,11.6094,84.3,74.5,90.3,75.9,0,0
10266,,Gabon,-0.8037,11.6094,75.1,71.6,77,73.5,0.12,1
10267,,Gabon,-0.8037,11.6094,82.4,75.2,89.6,74.8,0,0
10268,,Gabon,-0.8037,11.6094,81.9,72,89.6,74.6,0,1
10269,,Gabon,-0.8037,11.6094,77.9,73.4,80.6,73.5,0,0
10270,,Gabon,-0.8037,11.6094,85,72.7,93.2,76.1,0,0
10271,,Gabon,-0.8037,11.6094,79.8,73.4,84.2,75.1,0,1
10272,,Gabon,-0.8037,11.6094,84.1,73.4,90.7,75,0,0
10273,,Gabon,-0.8037,11.6094,86.5,77,91.4,75,0,1
10274,,Gabon,-0.8037,11.6094,84.3,75.2,89.8,73.7,0,0
10275,,Gabon,-0.8037,11.6094,84.6,73.9,91.4,74.5,0,0
10276,,Gabon,-0.8037,11.6094,77.9,71.2,84.2,73.6,0,0
10277,,Gabon,-0.8037,11.6094,81.6,69.4,89.6,75,0,0
10278,,Gabon,-0.8037,11.6094,81,75.2,86,74.5,0,0
10279,,Gabon,-0.8037,11.6094,83.3,77,87.4,76.3,0,0
10280,,Gabon,-0.8037,11.6094,81.8,75.2,88.9,74.1,0,1
10281,,Gabon,-0.8037,11.6094,77.7,71.6,82.4,72.2,0.04,1
10282,,Gabon,-0.8037,11.6094,86.6,75.2,96.8,76.9,0,1
10283,,Gabon,-0.8037,11.6094,86.6,75.2,96.8,76.9,0,1
10284,,Gabon,-0.8037,11.6094,79.8,71.2,87.8,74.7,0,0
10285,,Gabon,-0.8037,11.6094,81.1,75.2,88,75.1,0,0
10286,,Gabon,-0.8037,11.6094,81.8,75.2,87.8,74.8,0,0
10287,,Gabon,-0.8037,11.6094,84.2,75.2,91.4,75.4,0,0
10288,,Gabon,-0.8037,11.6094,80.4,72.5,87.8,74.8,0,1
10289,,Gabon,-0.8037,11.6094,78.3,71.8,81,73.9,0,0
10290,,Gabon,-0.8037,11.6094,83.2,72.7,93.2,75.5,0,0
10291,,Gabon,-0.8037,11.6094,86.1,73.6,93.2,77.1,0,1
10292,,Gabon,-0.8037,11.6094,81.7,71.8,91.4,74.6,99.99,1
10293,,Gabon,-0.8037,11.6094,81,71.8,90,74.6,0,0
10324,,"Gambia, The",13.4432,-15.3101,80,69.1,91.4,62.4,0,0
10325,,"Gambia, The",13.4432,-15.3101,77.3,69.8,86,61.8,0,0
10326,,"Gambia, The",13.4432,-15.3101,87.6,75.2,100.4,63.4,0,0
10327,,"Gambia, The",13.4432,-15.3101,83.2,68,100.4,62.6,0,0
10328,,"Gambia, The",13.4432,-15.3101,80.9,63.5,98.6,53.1,0,0
10329,,"Gambia, The",13.4432,-15.3101,84.5,62.6,104,51,0,0
10330,,"Gambia, The",13.4432,-15.3101,80.8,60.8,102.2,59.1,0,0
10331,,"Gambia, The",13.4432,-15.3101,79.2,62.6,100.8,57.7,0,0
10332,,"Gambia, The",13.4432,-15.3101,79.5,61.9,98.6,52.4,0,0
10333,,"Gambia, The",13.4432,-15.3101,82.4,57.9,104,47.7,0,0
10334,,"Gambia, The",13.4432,-15.3101,87.6,64.4,105.8,52.1,0,0
10335,,"Gambia, The",13.4432,-15.3101,82.2,70.7,100.4,69.4,0,0
10336,,"Gambia, The",13.4432,-15.3101,83.9,67.5,100.8,66,0,0
10337,,"Gambia, The",13.4432,-15.3101,85.3,64.4,102.2,51.3,0,0
10338,,"Gambia, The",13.4432,-15.3101,80,55.4,101.3,47.7,0,0
10339,,"Gambia, The",13.4432,-15.3101,77.2,57.2,101.3,48.1,0,0
10340,,"Gambia, The",13.4432,-15.3101,79.9,57.2,100.4,47.8,0,0
10341,,"Gambia, The",13.4432,-15.3101,78,57.2,100.4,45.9,0,0
10342,,"Gambia, The",13.4432,-15.3101,80.4,59,99.5,42.1,0,0
10343,,"Gambia, The",13.4432,-15.3101,77.7,57.2,102.2,50,0,0
10344,,"Gambia, The",13.4432,-15.3101,79.8,58.6,102.2,51.6,0,0
10345,,"Gambia, The",13.4432,-15.3101,84.6,65.3,101.3,57.6,0,0
10346,,"Gambia, The",13.4432,-15.3101,85.7,69.8,100.4,49.3,0,0
10347,,"Gambia, The",13.4432,-15.3101,89.9,69.8,104.9,47.7,0,0
10348,,"Gambia, The",13.4432,-15.3101,84,66.2,104,44.4,0,0
10349,,"Gambia, The",13.4432,-15.3101,80.3,62.6,104,59.8,0,0
10350,,"Gambia, The",13.4432,-15.3101,80.8,64.4,105.8,53.5,0,0
10351,,"Gambia, The",13.4432,-15.3101,82.2,60.8,104,53.3,0,0
10352,,"Gambia, The",13.4432,-15.3101,81.2,62.6,105.8,55.3,0,0
10353,,"Gambia, The",13.4432,-15.3101,91.6,69.8,101.1,42.4,0,0
10354,,"Gambia, The",13.4432,-15.3101,86.2,64.4,105.8,52.4,0,0
10355,,"Gambia, The",13.4432,-15.3101,84.7,66.7,102.2,55.1,0,0
10356,,"Gambia, The",13.4432,-15.3101,86.8,74.3,102.2,59.5,0,0
10357,,"Gambia, The",13.4432,-15.3101,93.3,77.4,107.6,54.3,0,0
10358,,"Gambia, The",13.4432,-15.3101,86,75.2,102.6,60.3,0,0
10359,,"Gambia, The",13.4432,-15.3101,92.1,75.2,107.6,50.3,0,0
10360,,"Gambia, The",13.4432,-15.3101,88,68,107.6,53.4,0,0
10361,,"Gambia, The",13.4432,-15.3101,84,66.4,104,60.9,0,0
10362,,"Gambia, The",13.4432,-15.3101,88.5,65.3,104.4,57.3,0,0
10363,,"Gambia, The",13.4432,-15.3101,89.2,65.5,105.8,46.6,0,0
10364,,"Gambia, The",13.4432,-15.3101,93.2,70.2,104,41.7,0,0
10365,,"Gambia, The",13.4432,-15.3101,85.7,62.6,107.6,52.7,0,0
10366,,"Gambia, The",13.4432,-15.3101,88.7,65.5,107.6,61.3,0,0
10367,,"Gambia, The",13.4432,-15.3101,84.3,64.4,107.6,59.7,0,0
10368,,"Gambia, The",13.4432,-15.3101,85,69.8,107.6,65,0,0
10369,,"Gambia, The",13.4432,-15.3101,88,69.8,107.6,65.7,0,0
10370,,"Gambia, The",13.4432,-15.3101,86.6,71.6,109.4,69.4,0,0
10371,,"Gambia, The",13.4432,-15.3101,86.6,73.4,104.4,69.2,0,0
10372,,"Gambia, The",13.4432,-15.3101,90.7,73.6,107.6,66.2,0,0
10373,,"Gambia, The",13.4432,-15.3101,86.7,73.4,105.8,60.5,0,0
10374,,"Gambia, The",13.4432,-15.3101,84,64.4,107.6,49.2,0,0
10375,,"Gambia, The",13.4432,-15.3101,88.1,68,105.8,45.1,0,0
10376,,"Gambia, The",13.4432,-15.3101,91.4,75.7,105.8,45.4,0,0
10377,,"Gambia, The",13.4432,-15.3101,87.9,76.6,102.6,42.5,0,0
10378,,"Gambia, The",13.4432,-15.3101,90.7,72.3,104,45.1,0,0
10379,,"Gambia, The",13.4432,-15.3101,87.2,73.4,106.2,49.9,0,0
10380,,"Gambia, The",13.4432,-15.3101,89,71.4,104,54.5,0,0
10381,,"Gambia, The",13.4432,-15.3101,89.8,75.2,98.6,56.3,0,0
10382,,"Gambia, The",13.4432,-15.3101,90.7,69.8,107.6,51.4,0,0
10383,,"Gambia, The",13.4432,-15.3101,88,71.6,107.6,51.8,0,0
10384,,"Gambia, The",13.4432,-15.3101,87.7,69.8,107.6,53.4,0,0
10385,,"Gambia, The",13.4432,-15.3101,86.7,75.2,98.6,51.4,0,0
10386,,"Gambia, The",13.4432,-15.3101,85.6,73.4,96.8,53.5,0,0
10417,,Georgia,42.3154,43.3569,35.5,32,42.8,28.9,0,0
10418,,Georgia,42.3154,43.3569,31.5,26.6,33.8,30.2,99.99,1
10419,,Georgia,42.3154,43.3569,25.2,14,35.6,18.7,0,0
10420,,Georgia,42.3154,43.3569,21,10.4,33.3,15.6,0,0
10421,,Georgia,42.3154,43.3569,22.6,10.4,36.9,17.4,0,0
